gap_id,row_id,image_filename,x_center_px,y_center_px,width_px,height_px,area_px2,area_m2
Gap-378,Row-3,150.jpg,280.0,195.3,36,166,4114,0.10285
Gap-379,Row-3,150.jpg,286.7,318.4,32,80,1858,0.04645
Gap-380,Row-3,150.jpg,292.5,438.2,37,159,4203,0.105075
Gap-381,Row-4,150.jpg,420.3,270.3,187,321,13269,0.331725
Gap-382,Row-5,150.jpg,446.6,185.6,135,146,7246,0.18115
Gap-383,Row-1,151.jpg,72.3,196.8,151,173,8106,0.20265
Gap-384,Row-2,151.jpg,141.2,305.5,168,394,14230,0.35575
Gap-385,Row-3,151.jpg,284.6,313.6,64,395,12151,0.303775
Gap-386,Row-4,151.jpg,418.4,267.2,193,308,13034,0.32585
Gap-387,Row-5,151.jpg,447.7,179.1,135,136,6688,0.1672
Gap-388,Row-1,152.jpg,73.9,207.6,154,190,9030,0.22575
Gap-389,Row-2,152.jpg,140.1,305.1,133,396,13645,0.341125
Gap-390,Row-3,152.jpg,257.8,190.1,57,159,4445,0.111125
Gap-391,Row-3,152.jpg,297.9,396.2,74,240,7749,0.193725
Gap-392,Row-4,152.jpg,403.4,257.8,220,291,13166,0.32915
Gap-393,Row-5,152.jpg,433.6,176.4,161,127,7576,0.1894
Gap-394,Row-1,153.jpg,79.2,209.0,164,192,9402,0.23505
Gap-395,Row-2,153.jpg,111.6,311.1,199,396,15366,0.38415
Gap-396,Row-3,153.jpg,251.1,253.0,36,283,6941,0.173525
Gap-397,Row-3,153.jpg,256.7,457.8,32,117,2835,0.070875
Gap-398,Row-4,153.jpg,400.7,307.9,219,396,14632,0.3658
Gap-399,Row-5,153.jpg,434.8,187.3,155,152,7162,0.17905
Gap-400,Row-1,154.jpg,62.9,163.8,129,104,5619,0.140475
Gap-401,Row-2,154.jpg,92.8,221.4,191,218,10771,0.269275
Gap-402,Row-3,154.jpg,137.0,309.4,203,392,15567,0.389175
Gap-403,Row-4,154.jpg,275.5,309.2,42,394,11170,0.27925
Gap-404,Row-5,154.jpg,427.9,287.5,178,342,11781,0.294525
Gap-405,Row-1,155.jpg,81.2,215.9,169,207,9800,0.245
Gap-406,Row-2,155.jpg,143.2,315.3,172,396,14754,0.36885
Gap-407,Row-3,155.jpg,289.3,241.2,49,268,7231,0.180775
Gap-408,Row-3,155.jpg,303.7,436.6,40,140,3314,0.08285
Gap-409,Row-4,155.jpg,427.7,238.0,172,254,10987,0.274675
Gap-410,Row-5,155.jpg,461.6,159.5,103,92,4688,0.1172
Gap-411,Row-1,156.jpg,87.3,223.7,180,231,10279,0.256975
Gap-412,Row-2,156.jpg,142.2,315.0,179,396,15178,0.37945
Gap-413,Row-3,156.jpg,287.0,315.6,50,396,10814,0.27035
Gap-414,Row-4,156.jpg,394.9,222.9,144,222,7653,0.191325
Gap-415,Row-4,156.jpg,480.8,386.6,73,108,3584,0.0896
Gap-416,Row-5,156.jpg,460.6,163.8,106,103,4866,0.12165
Gap-417,Row-1,157.jpg,65.7,185.6,141,145,6439,0.160975
Gap-418,Row-2,157.jpg,99.7,288.7,204,351,14038,0.35095
Gap-419,Row-3,157.jpg,255.5,189.8,35,149,3822,0.09555
Gap-420,Row-3,157.jpg,248.9,323.4,34,113,2335,0.058375
Gap-421,Row-3,157.jpg,243.1,451.4,35,130,2586,0.06465
Gap-422,Row-4,157.jpg,393.9,275.0,168,333,10951,0.273775
Gap-423,Row-5,157.jpg,450.5,180.4,127,135,6456,0.1614
Gap-424,Row-1,158.jpg,83.3,209.7,171,198,9164,0.2291
Gap-425,Row-2,158.jpg,144.8,307.7,174,396,14283,0.357075
Gap-426,Row-3,158.jpg,283.3,312.8,51,396,10812,0.2703
Gap-427,Row-4,158.jpg,420.8,266.6,188,315,12812,0.3203
Gap-428,Row-5,158.jpg,453.0,172.5,123,121,6197,0.154925
Gap-429,Row-1,159.jpg,72.0,193.7,152,165,7783,0.194575
Gap-430,Row-2,159.jpg,140.0,306.4,172,394,14201,0.355025
Gap-431,Row-3,159.jpg,286.1,299.8,56,396,9715,0.242875
Gap-432,Row-4,159.jpg,419.4,268.1,188,314,12316,0.3079
Gap-433,Row-5,159.jpg,456.7,169.1,117,113,5631,0.140775
Gap-434,Row-1,16.jpg,70.7,223.7,153,204,6898,0.17245
Gap-435,Row-2,16.jpg,212.3,158.1,25,61,555,0.013875
Gap-436,Row-2,16.jpg,151.1,268.6,56,93,2445,0.061125
Gap-437,Row-2,16.jpg,91.0,426.9,100,185,6323,0.158075
Gap-438,Row-3,16.jpg,277.6,266.3,20,84,823,0.020575
Gap-439,Row-3,16.jpg,303.8,404.4,38,107,2395,0.059875
Gap-440,Row-4,16.jpg,370.1,179.0,92,105,3171,0.079275
Gap-441,Row-4,16.jpg,433.8,309.6,31,49,618,0.01545
Gap-442,Row-4,16.jpg,489.5,377.1,53,80,2600,0.065
Gap-443,Row-5,16.jpg,453.5,181.6,128,121,5419,0.135475
Gap-444,Row-1,160.jpg,85.6,224.2,177,223,10489,0.262225
Gap-445,Row-2,160.jpg,137.1,314.7,189,396,15294,0.38235
Gap-446,Row-3,160.jpg,291.8,314.7,45,396,11610,0.29025
Gap-447,Row-4,160.jpg,428.3,242.9,171,265,11106,0.27765
Gap-448,Row-1,161.jpg,61.5,181.9,128,139,6716,0.1679
Gap-449,Row-2,161.jpg,93.0,282.5,193,341,14301,0.357525
Gap-450,Row-3,161.jpg,248.8,304.7,33,396,10936,0.2734
Gap-451,Row-4,161.jpg,403.0,310.7,212,396,15815,0.395375
Gap-452,Row-5,161.jpg,444.0,180.9,142,140,7271,0.181775
Gap-453,Row-1,162.jpg,70.8,192.4,149,161,7921,0.198025
Gap-454,Row-2,162.jpg,95.1,284.8,198,347,14556,0.3639
Gap-455,Row-3,162.jpg,228.6,298.8,51,374,11143,0.278575
Gap-456,Row-4,162.jpg,376.0,300.5,181,393,14331,0.358275
Gap-457,Row-5,162.jpg,430.6,208.0,168,192,9474,0.23685
Gap-458,Row-1,163.jpg,72.3,193.1,151,161,8073,0.201825
Gap-459,Row-2,163.jpg,101.7,306.7,215,392,15873,0.396825
Gap-460,Row-3,163.jpg,269.2,312.1,37,396,11396,0.2849
Gap-461,Row-4,163.jpg,425.0,293.3,181,368,14553,0.363825
Gap-462,Row-5,163.jpg,461.2,164.8,105,103,5120,0.128
Gap-463,Row-1,164.jpg,95.8,269.0,196,323,12989,0.324725
Gap-464,Row-2,164.jpg,242.2,313.4,46,396,11890,0.29725
Gap-465,Row-3,164.jpg,401.2,312.8,199,396,15807,0.395175
Gap-466,Row-1,165.jpg,81.9,195.5,169,167,8654,0.21635
Gap-467,Row-2,165.jpg,112.6,311.7,222,394,16278,0.40695
Gap-468,Row-3,165.jpg,258.3,313.9,41,396,10693,0.267325
Gap-469,Row-4,165.jpg,414.7,269.1,196,310,13429,0.335725
Gap-470,Row-5,165.jpg,455.1,176.2,119,131,6276,0.1569
Gap-471,Row-1,166.jpg,81.9,201.5,170,178,9157,0.228925
Gap-472,Row-2,166.jpg,132.8,318.9,183,396,15046,0.37615
Gap-473,Row-3,166.jpg,286.7,314.4,67,396,12240,0.306
Gap-474,Row-4,166.jpg,418.1,272.4,193,324,13687,0.342175
Gap-475,Row-1,167.jpg,64.6,193.9,133,160,7564,0.1891
Gap-476,Row-2,167.jpg,93.5,300.9,191,371,14991,0.374775
Gap-477,Row-3,167.jpg,236.6,312.0,31,394,11447,0.286175
Gap-478,Row-4,167.jpg,380.2,312.6,203,395,15783,0.394575
Gap-479,Row-5,167.jpg,423.3,205.5,183,189,9844,0.2461
Gap-480,Row-1,168.jpg,76.6,201.7,159,179,8792,0.2198
Gap-481,Row-2,168.jpg,105.1,308.5,213,393,16104,0.4026
Gap-482,Row-3,168.jpg,258.0,311.6,40,396,11516,0.2879
Gap-483,Row-4,168.jpg,404.8,296.9,220,373,15935,0.398375
Gap-484,Row-5,168.jpg,443.7,178.0,141,131,7045,0.176125
Gap-485,Row-1,169.jpg,64.8,184.9,137,146,7202,0.18005
Gap-486,Row-2,169.jpg,97.8,295.9,203,373,15303,0.382575
Gap-487,Row-3,169.jpg,240.3,309.8,43,389,11337,0.283425
Gap-488,Row-4,169.jpg,386.3,314.1,203,396,16100,0.4025
Gap-489,Row-5,169.jpg,430.3,210.7,169,199,9696,0.2424
Gap-490,Row-1,17.jpg,27.0,149.7,57,78,2358,0.05895
Gap-491,Row-2,17.jpg,107.5,138.9,35,51,1361,0.034025
Gap-492,Row-2,17.jpg,96.4,200.9,37,49,945,0.023625
Gap-493,Row-2,17.jpg,73.1,382.5,65,271,8215,0.205375
Gap-494,Row-3,17.jpg,174.1,142.6,21,47,556,0.0139
Gap-495,Row-3,17.jpg,240.7,302.5,126,289,9196,0.2299
Gap-496,Row-4,17.jpg,282.2,165.5,80,102,2709,0.067725
Gap-497,Row-4,17.jpg,369.8,272.4,98,116,4169,0.104225
Gap-498,Row-4,17.jpg,446.7,383.5,26,48,603,0.015075
Gap-499,Row-5,17.jpg,413.7,194.0,208,160,9547,0.238675
Gap-500,Row-1,170.jpg,106.9,306.4,214,396,15695,0.392375
Gap-501,Row-2,170.jpg,240.2,267.7,53,308,7842,0.19605
Gap-502,Row-2,170.jpg,224.9,475.0,36,81,2228,0.0557
Gap-503,Row-3,170.jpg,400.0,314.9,218,396,16518,0.41295
Gap-504,Row-1,171.jpg,112.2,312.5,201,396,15942,0.39855
Gap-505,Row-2,171.jpg,255.9,166.7,29,119,2587,0.064675
Gap-506,Row-2,171.jpg,257.6,377.6,30,263,7252,0.1813
Gap-507,Row-3,171.jpg,406.5,312.5,215,396,15249,0.381225
Gap-508,Row-1,172.jpg,92.6,193.4,190,164,9241,0.231025
Gap-509,Row-2,172.jpg,157.2,309.1,231,396,15500,0.3875
Gap-510,Row-3,172.jpg,310.0,213.5,38,203,5624,0.1406
Gap-511,Row-3,172.jpg,300.3,417.7,38,192,5645,0.141125
Gap-512,Row-4,172.jpg,440.1,280.9,150,343,12310,0.30775
Gap-513,Row-5,172.jpg,469.2,162.2,89,98,4531,0.113275
Gap-514,Row-1,173.jpg,74.2,207.4,154,191,9011,0.225275
Gap-515,Row-2,173.jpg,116.1,320.2,175,396,13796,0.3449
Gap-516,Row-3,173.jpg,267.1,319.6,53,396,11337,0.283425
Gap-517,Row-4,173.jpg,370.9,227.2,150,226,9096,0.2274
Gap-518,Row-4,173.jpg,469.0,413.7,102,155,5853,0.146325
Gap-519,Row-5,173.jpg,445.6,177.4,138,131,6867,0.171675
Gap-520,Row-1,174.jpg,69.5,207.2,146,194,8575,0.214375
Gap-521,Row-2,174.jpg,119.1,308.7,166,392,14481,0.362025
Gap-522,Row-3,174.jpg,268.0,312.0,73,396,12326,0.30815
Gap-523,Row-4,174.jpg,406.4,288.0,217,356,15332,0.3833
Gap-524,Row-1,175.jpg,43.8,168.2,93,109,4911,0.122775
Gap-525,Row-2,175.jpg,77.2,256.9,156,282,11422,0.28555
Gap-526,Row-3,175.jpg,215.4,316.6,47,396,10872,0.2718
Gap-527,Row-4,175.jpg,335.4,250.4,136,282,10548,0.2637
Gap-528,Row-4,175.jpg,417.6,452.2,79,123,4503,0.112575
Gap-529,Row-5,175.jpg,442.0,182.9,142,138,7170,0.17925
Gap-530,Row-1,176.jpg,77.2,203.8,158,186,8561,0.214025
Gap-531,Row-2,176.jpg,126.7,305.9,165,390,14065,0.351625
Gap-532,Row-3,176.jpg,270.3,308.1,67,395,10821,0.270525
Gap-533,Row-4,176.jpg,403.3,278.5,222,337,14311,0.357775
Gap-534,Row-5,176.jpg,440.9,183.2,148,143,7529,0.188225
Gap-535,Row-1,177.jpg,85.6,206.2,176,191,9399,0.234975
Gap-536,Row-2,177.jpg,134.8,311.4,187,396,15268,0.3817
Gap-537,Row-3,177.jpg,275.8,303.3,39,390,10018,0.25045
Gap-538,Row-4,177.jpg,411.6,280.8,188,359,12368,0.3092
Gap-539,Row-5,177.jpg,445.6,179.8,136,142,6758,0.16895
Gap-540,Row-1,178.jpg,69.9,198.6,147,171,7816,0.1954
Gap-541,Row-2,178.jpg,93.2,307.9,194,393,15167,0.379175
Gap-542,Row-3,178.jpg,246.1,317.6,39,396,10893,0.272325
Gap-543,Row-4,178.jpg,400.6,311.8,225,396,16304,0.4076
Gap-544,Row-5,178.jpg,443.3,180.2,144,136,7099,0.177475
Gap-545,Row-1,179.jpg,76.8,197.3,160,171,8362,0.20905
Gap-546,Row-2,179.jpg,117.8,314.6,203,396,15534,0.38835
Gap-547,Row-3,179.jpg,265.9,271.5,29,326,8520,0.213
Gap-548,Row-3,179.jpg,266.6,476.2,29,85,1959,0.048975
Gap-549,Row-4,179.jpg,417.9,289.5,195,362,14291,0.357275
Gap-550,Row-5,179.jpg,446.9,179.9,135,136,6971,0.174275
Gap-551,Row-1,18.jpg,98.7,227.4,205,226,11024,0.2756
Gap-552,Row-2,18.jpg,211.8,185.9,94,143,4709,0.117725
Gap-553,Row-2,18.jpg,128.0,356.7,110,182,6825,0.170625
Gap-554,Row-3,18.jpg,295.3,131.2,29,33,897,0.022425
Gap-555,Row-3,18.jpg,289.1,330.8,40,359,10085,0.252125
Gap-556,Row-4,18.jpg,365.1,131.3,43,32,941,0.023525
Gap-557,Row-4,18.jpg,413.1,236.3,72,146,3677,0.091925
Gap-558,Row-4,18.jpg,454.6,332.0,54,70,1747,0.043675
Gap-559,Row-4,18.jpg,488.3,417.5,54,77,1697,0.042425
Gap-560,Row-5,18.jpg,432.3,135.9,46,49,1112,0.0278
Gap-561,Row-5,18.jpg,488.4,181.4,36,34,592,0.0148
Gap-562,Row-1,180.jpg,46.1,153.7,97,80,4315,0.107875
Gap-563,Row-2,180.jpg,103.7,317.2,214,396,15514,0.38785
Gap-564,Row-3,180.jpg,256.9,276.4,34,317,7408,0.1852
Gap-565,Row-3,180.jpg,253.5,475.2,30,75,2126,0.05315
Gap-566,Row-4,180.jpg,453.7,174.9,123,126,5791,0.144775
Gap-567,Row-1,181.jpg,45.8,154.5,98,84,4433,0.110825
Gap-568,Row-2,181.jpg,104.9,266.6,217,308,14024,0.3506
Gap-569,Row-3,181.jpg,181.6,308.7,173,396,13968,0.3492
Gap-570,Row-4,181.jpg,322.8,321.0,52,396,10545,0.263625
Gap-571,Row-5,181.jpg,481.6,144.4,63,63,2720,0.068
Gap-572,Row-1,182.jpg,23.1,134.2,51,40,1754,0.04385
Gap-573,Row-2,182.jpg,76.3,208.9,157,196,9055,0.226375
Gap-574,Row-3,182.jpg,163.1,233.3,115,256,8357,0.208925
Gap-575,Row-3,182.jpg,87.4,438.3,75,134,4411,0.110275
Gap-576,Row-4,182.jpg,260.6,174.7,43,144,2968,0.0742
Gap-577,Row-4,182.jpg,292.5,339.3,59,146,3633,0.090825
Gap-578,Row-4,182.jpg,314.2,476.5,42,79,1823,0.045575
Gap-579,Row-5,182.jpg,438.6,173.2,152,126,6984,0.1746
Gap-580,Row-1,183.jpg,51.3,149.9,110,76,4588,0.1147
Gap-581,Row-2,183.jpg,94.6,225.8,197,229,11225,0.280625
Gap-582,Row-3,183.jpg,176.7,245.7,132,282,9034,0.22585
Gap-583,Row-3,183.jpg,100.4,403.0,45,74,1262,0.03155
Gap-584,Row-3,183.jpg,78.4,476.2,59,75,2715,0.067875
Gap-585,Row-4,183.jpg,288.9,315.2,53,396,10873,0.271825
Gap-586,Row-5,183.jpg,445.0,174.9,136,130,6261,0.156525
Gap-587,Row-6,183.jpg,476.0,141.1,75,55,2951,0.073775
Gap-588,Row-1,184.jpg,38.1,143.7,82,61,3303,0.082575
Gap-589,Row-2,184.jpg,80.1,206.0,167,186,9044,0.2261
Gap-590,Row-3,184.jpg,105.5,303.2,217,378,14583,0.364575
Gap-591,Row-4,184.jpg,244.9,259.0,49,300,8312,0.2078
Gap-592,Row-4,184.jpg,230.5,472.7,35,87,2357,0.058925
Gap-593,Row-5,184.jpg,442.3,197.4,147,166,7879,0.196975
Gap-594,Row-1,185.jpg,27.4,135.9,59,44,2118,0.05295
Gap-595,Row-2,185.jpg,80.0,201.3,169,182,8917,0.222925
Gap-596,Row-3,185.jpg,147.1,229.4,148,230,9106,0.22765
Gap-597,Row-3,185.jpg,43.9,428.7,108,168,6319,0.157975
Gap-598,Row-4,185.jpg,252.9,319.3,41,396,11149,0.278725
Gap-599,Row-5,185.jpg,442.9,186.3,140,152,7182,0.17955
Gap-600,Row-1,186.jpg,42.7,150.3,92,76,4025,0.100625
Gap-601,Row-2,186.jpg,87.1,231.6,179,235,10273,0.256825
Gap-602,Row-3,186.jpg,150.1,277.4,157,329,11620,0.2905
Gap-603,Row-3,186.jpg,69.6,478.2,49,63,1592,0.0398
Gap-604,Row-4,186.jpg,270.8,153.2,35,90,1990,0.04975
Gap-605,Row-4,186.jpg,283.6,351.5,50,312,7579,0.189475
Gap-606,Row-5,186.jpg,452.9,165.1,125,106,5592,0.1398
Gap-607,Row-1,187.jpg,54.1,158.1,115,92,5153,0.128825
Gap-608,Row-2,187.jpg,91.0,221.6,190,220,10648,0.2662
Gap-609,Row-3,187.jpg,138.3,311.9,201,396,13445,0.336125
Gap-610,Row-4,187.jpg,296.3,310.0,47,396,10932,0.2733
Gap-611,Row-5,187.jpg,468.6,149.8,88,80,3702,0.09255
Gap-612,Row-1,188.jpg,43.5,149.0,91,74,3725,0.093125
Gap-613,Row-2,188.jpg,75.6,200.3,163,173,8494,0.21235
Gap-614,Row-3,188.jpg,104.1,322.8,204,396,14773,0.369325
Gap-615,Row-4,188.jpg,248.1,149.8,29,71,1796,0.0449
Gap-616,Row-4,188.jpg,248.3,206.0,29,29,712,0.0178
Gap-617,Row-4,188.jpg,249.4,276.9,30,90,1726,0.04315
Gap-618,Row-4,188.jpg,245.8,421.0,31,186,5280,0.132
Gap-619,Row-5,188.jpg,448.9,189.4,141,141,6512,0.1628
Gap-620,Row-1,189.jpg,27.8,137.5,61,49,2315,0.057875
Gap-621,Row-2,189.jpg,86.8,200.8,179,174,8950,0.22375
Gap-622,Row-3,189.jpg,143.3,258.3,160,293,11740,0.2935
Gap-623,Row-3,189.jpg,43.1,462.4,66,113,3776,0.0944
Gap-624,Row-4,189.jpg,240.4,265.6,50,318,9167,0.229175
Gap-625,Row-4,189.jpg,226.5,474.2,35,85,2209,0.055225
Gap-626,Row-5,189.jpg,439.3,193.1,150,162,7963,0.199075
Gap-627,Row-1,19.jpg,73.3,190.5,128,143,4248,0.1062
Gap-628,Row-2,19.jpg,209.8,147.4,47,64,1297,0.032425
Gap-629,Row-2,19.jpg,174.5,220.6,47,91,2140,0.0535
Gap-630,Row-2,19.jpg,147.2,280.4,37,46,881,0.022025
Gap-631,Row-2,19.jpg,121.0,347.3,63,98,2453,0.061325
Gap-632,Row-2,19.jpg,63.3,469.1,47,61,1214,0.03035
Gap-633,Row-3,19.jpg,270.2,129.7,31,33,825,0.020625
Gap-634,Row-3,19.jpg,282.2,265.3,49,210,5687,0.142175
Gap-635,Row-3,19.jpg,298.7,453.3,41,123,2823,0.070575
Gap-636,Row-4,19.jpg,429.8,314.4,188,299,10988,0.2747
Gap-637,Row-5,19.jpg,424.0,190.2,158,171,5309,0.132725
Gap-638,Row-5,19.jpg,485.6,229.4,38,26,507,0.012675
Gap-639,Row-1,190.jpg,53.6,172.9,114,121,5809,0.145225
Gap-640,Row-2,190.jpg,155.7,154.2,56,70,2100,0.0525
Gap-641,Row-2,190.jpg,139.6,206.5,31,35,592,0.0148
Gap-642,Row-2,190.jpg,63.4,364.4,143,291,10156,0.2539
Gap-643,Row-3,190.jpg,238.2,181.6,20,48,554,0.01385
Gap-644,Row-3,190.jpg,254.0,266.1,37,121,2711,0.067775
Gap-645,Row-3,190.jpg,257.2,355.3,30,65,1065,0.026625
Gap-646,Row-3,190.jpg,270.9,463.5,36,92,1414,0.03535
Gap-647,Row-4,190.jpg,409.8,299.3,219,356,13764,0.3441
Gap-648,Row-5,190.jpg,444.3,177.8,144,128,6689,0.167225
Gap-649,Row-1,191.jpg,70.8,198.9,149,172,8153,0.203825
Gap-650,Row-2,191.jpg,166.7,155.1,30,32,538,0.01345
Gap-651,Row-2,191.jpg,85.1,350.0,178,336,12170,0.30425
Gap-652,Row-3,191.jpg,238.7,155.7,30,80,1073,0.026825
Gap-653,Row-3,191.jpg,241.1,269.9,20,69,706,0.01765
Gap-654,Row-3,191.jpg,256.1,413.4,40,197,5064,0.1266
Gap-655,Row-4,191.jpg,396.3,317.6,234,392,15485,0.387125
Gap-656,Row-5,191.jpg,429.4,186.5,174,146,8058,0.20145
Gap-657,Row-1,192.jpg,71.8,184.5,153,145,7567,0.189175
Gap-658,Row-2,192.jpg,96.8,309.0,210,373,13765,0.344125
Gap-659,Row-3,192.jpg,251.2,206.1,36,185,4425,0.110625
Gap-660,Row-3,192.jpg,242.4,435.1,34,166,4427,0.110675
Gap-661,Row-4,192.jpg,331.4,144.8,61,69,1408,0.0352
Gap-662,Row-4,192.jpg,426.8,347.3,178,312,10798,0.26995
Gap-663,Row-5,192.jpg,432.4,220.0,166,215,9846,0.24615
Gap-664,Row-1,193.jpg,154.1,151.1,40,32,539,0.013475
Gap-665,Row-1,193.jpg,62.0,235.0,143,147,6118,0.15295
Gap-666,Row-2,193.jpg,205.1,136.0,25,41,580,0.0145
Gap-667,Row-2,193.jpg,194.1,202.9,63,102,2828,0.0707
Gap-668,Row-2,193.jpg,121.2,390.1,116,248,9093,0.227325
Gap-669,Row-3,193.jpg,272.8,153.2,30,89,1960,0.049
Gap-670,Row-3,193.jpg,278.2,418.6,34,233,5193,0.129825
Gap-671,Row-4,193.jpg,429.5,309.8,186,345,12232,0.3058
Gap-672,Row-5,193.jpg,455.5,169.9,117,119,5607,0.140175
Gap-673,Row-1,194.jpg,78.3,216.4,174,195,8787,0.219675
Gap-674,Row-2,194.jpg,171.2,191.6,90,149,4486,0.11215
Gap-675,Row-2,194.jpg,87.9,389.2,126,249,8976,0.2244
Gap-676,Row-3,194.jpg,244.0,157.2,30,49,955,0.023875
Gap-677,Row-3,194.jpg,245.2,330.6,32,161,3846,0.09615
Gap-678,Row-3,194.jpg,239.1,431.0,21,67,690,0.01725
Gap-679,Row-4,194.jpg,323.0,161.8,74,83,2239,0.055975
Gap-680,Row-4,194.jpg,405.7,311.2,40,56,1075,0.026875
Gap-681,Row-4,194.jpg,427.0,347.2,39,39,801,0.020025
Gap-682,Row-4,194.jpg,469.9,425.7,86,137,4215,0.105375
Gap-683,Row-5,194.jpg,421.1,216.2,189,197,8694,0.21735
Gap-684,Row-1,195.jpg,142.7,149.3,41,37,586,0.01465
Gap-685,Row-1,195.jpg,46.8,215.8,96,114,4502,0.11255
Gap-686,Row-2,195.jpg,110.5,308.8,219,379,14321,0.358025
Gap-687,Row-3,195.jpg,245.0,195.1,42,168,4547,0.113675
Gap-688,Row-3,195.jpg,229.9,405.8,37,118,3081,0.077025
Gap-689,Row-3,195.jpg,221.3,492.2,30,49,826,0.02065
Gap-690,Row-4,195.jpg,307.1,138.4,46,37,680,0.017
Gap-691,Row-4,195.jpg,329.9,199.6,27,50,711,0.017775
Gap-692,Row-4,195.jpg,403.8,358.5,141,287,9331,0.233275
Gap-693,Row-5,195.jpg,430.4,224.1,177,183,8623,0.215575
Gap-694,Row-1,196.jpg,67.2,219.0,144,168,7314,0.18285
Gap-695,Row-2,196.jpg,192.4,143.2,42,70,1455,0.036375
Gap-696,Row-2,196.jpg,161.0,203.7,52,86,2094,0.05235
Gap-697,Row-2,196.jpg,65.6,409.7,122,215,7823,0.195575
Gap-698,Row-3,196.jpg,251.9,134.0,30,45,741,0.018525
Gap-699,Row-3,196.jpg,251.9,204.3,33,108,2463,0.061575
Gap-700,Row-3,196.jpg,260.2,391.6,35,137,3390,0.08475
Gap-701,Row-4,196.jpg,350.3,227.3,122,198,4945,0.123625
Gap-702,Row-4,196.jpg,297.5,156.0,35,58,813,0.020325
Gap-703,Row-4,196.jpg,444.8,411.2,115,177,6226,0.15565
Gap-704,Row-5,196.jpg,362.1,127.3,47,28,840,0.021
Gap-705,Row-5,196.jpg,461.9,223.2,102,105,4905,0.122625
Gap-706,Row-1,197.jpg,73.9,183.3,149,145,6656,0.1664
Gap-707,Row-2,197.jpg,172.5,153.7,70,79,2739,0.068475
Gap-708,Row-2,197.jpg,33.6,378.4,69,112,3795,0.094875
Gap-709,Row-3,197.jpg,244.0,126.5,30,30,584,0.0146
Gap-710,Row-3,197.jpg,234.8,353.3,45,325,9547,0.238675
Gap-711,Row-4,197.jpg,391.7,339.1,169,336,11932,0.2983
Gap-712,Row-5,197.jpg,414.4,183.6,137,114,5588,0.1397
Gap-713,Row-5,197.jpg,490.2,269.8,47,59,999,0.024975
Gap-714,Row-1,198.jpg,47.2,262.1,95,126,4496,0.1124
Gap-715,Row-2,198.jpg,187.6,185.2,28,36,597,0.014925
Gap-716,Row-2,198.jpg,108.6,368.2,93,198,6420,0.1605
Gap-717,Row-3,198.jpg,294.5,346.5,47,342,9204,0.2301
Gap-718,Row-4,198.jpg,418.4,301.8,196,362,14131,0.353275
Gap-719,Row-5,198.jpg,426.7,151.7,49,56,1310,0.03275
Gap-720,Row-5,198.jpg,473.8,200.7,77,67,1845,0.046125
Gap-721,Row-1,199.jpg,70.5,176.4,149,128,7119,0.177975
Gap-722,Row-2,199.jpg,98.6,284.5,194,332,13573,0.339325
Gap-723,Row-3,199.jpg,229.3,201.0,34,171,4227,0.105675
Gap-724,Row-3,199.jpg,222.0,372.8,29,48,799,0.019975
Gap-725,Row-4,199.jpg,370.8,307.5,213,396,13625,0.340625
Gap-726,Row-5,199.jpg,419.1,203.5,192,177,9654,0.24135
Gap-727,Row-1,2.jpg,119.0,155.5,86,77,3026,0.07565
Gap-728,Row-1,2.jpg,62.8,224.0,106,85,2590,0.06475
Gap-729,Row-2,2.jpg,197.2,149.7,34,64,1055,0.026375
Gap-730,Row-2,2.jpg,171.3,250.2,76,156,5149,0.128725
Gap-731,Row-2,2.jpg,134.4,401.8,22,42,503,0.012575
Gap-732,Row-2,2.jpg,101.3,474.3,54,83,2624,0.0656
Gap-733,Row-3,2.jpg,303.3,299.2,32,62,1036,0.0259
Gap-734,Row-3,2.jpg,332.4,472.5,40,91,2468,0.0617
Gap-735,Row-4,2.jpg,408.4,266.5,193,276,9529,0.238225
Gap-736,Row-5,2.jpg,408.4,154.6,86,97,1972,0.0493
Gap-737,Row-5,2.jpg,478.6,226.0,34,47,702,0.01755
Gap-738,Row-1,20.jpg,74.8,193.0,156,161,7812,0.1953
Gap-739,Row-2,20.jpg,209.8,135.0,40,44,1297,0.032425
Gap-740,Row-2,20.jpg,168.4,208.9,67,94,1731,0.043275
Gap-741,Row-2,20.jpg,93.7,391.6,102,207,5527,0.138175
Gap-742,Row-2,20.jpg,45.5,498.3,38,36,788,0.0197
Gap-743,Row-3,20.jpg,288.2,143.3,34,58,1662,0.04155
Gap-744,Row-3,20.jpg,309.2,350.1,65,337,10161,0.254025
Gap-745,Row-4,20.jpg,431.5,241.1,166,252,8969,0.224225
Gap-746,Row-5,20.jpg,476.4,146.9,70,66,2556,0.0639
Gap-747,Row-1,200.jpg,57.9,178.7,125,123,5404,0.1351
Gap-748,Row-2,200.jpg,175.3,176.2,39,64,888,0.0222
Gap-749,Row-2,200.jpg,68.1,412.5,120,218,7441,0.186025
Gap-750,Row-3,200.jpg,259.0,139.0,23,46,569,0.014225
Gap-751,Row-3,200.jpg,254.5,361.0,31,176,3392,0.0848
Gap-752,Row-4,200.jpg,382.3,222.7,73,126,3471,0.086775
Gap-753,Row-4,200.jpg,460.0,379.2,114,206,7548,0.1887
Gap-754,Row-5,200.jpg,457.2,171.3,115,115,5101,0.127525
Gap-755,Row-1,201.jpg,67.4,181.2,142,140,5439,0.135975
